INDEX,NDVImax250,JJA_tavg25,JJA_ppt_av,JJA_mean_w,distance_w,dist_pastu,dem250,remoteness,soil250,veg250,slope250,Latitude,Longitude,PresBack
19580,7855.899902,9.7448597,51.2070999,3.45854,500.0,707.1069946,6.0,0.0,9.0,2.0,2.7630999,65.6364416477484,-14.294365542807183,1
22185,7454.870117,8.96667,44.7346992,4.5486398,1500.0,353.553009,24.0245991,0.0,2.0,8.0,0.136217,65.63683310856203,-20.783491859155752,1
19580,7855.899902,9.7448597,51.2070999,3.45854,500.0,707.1069946,6.0,0.0,9.0,2.0,2.7630999,65.63932771388552,-14.302229110610211,1
22191,8030.950195,9.4409304,41.9384003,4.5666699,4279.310059,559.0170288,29.3223991,0.0,9.0,2.0,4.8935699,65.6397509320864,-20.65057151518643,1
22191,8030.950195,9.4409304,41.9384003,4.5666699,4279.310059,559.0170288,29.3223991,0.0,9.0,2.0,4.8935699,65.63916770033967,-20.650578082529993,1
104,7243.089844,8.08916,47.1478004,4.8000002,707.1069946,1346.290039,18.0,0.0,2.0,8.0,0.121996,66.48044515038723,-16.364463019051268,1
22669,7881.290039,9.7690096,37.9620018,4.7575498,0.0,1030.780029,20.0,0.0,2.0,3.0,0.0,65.63994549590218,-19.463941248643714,1
22191,8030.950195,9.4409304,41.9384003,4.5666699,4279.310059,559.0170288,29.3223991,0.0,9.0,2.0,4.8935699,65.64048175463739,-20.64935758484016,1
20502,6936.75,9.22054,42.428299,4.5392098,2015.560059,750.0,41.2519989,0.0,2.0,4.0,9.7681103,65.67660415299491,-20.670659164217867,1
17413,6266.830078,8.9949598,46.7747993,4.4333301,750.0,790.5689697,46.0615005,0.0,7.0,2.0,2.77756,65.73612966869847,-21.38334844533663,1
17414,6506.870117,9.0260601,45.8311005,4.4462099,0.0,790.5689697,34.9898987,0.0,7.0,4.0,2.6357999,65.73636509356459,-21.368710478327568,1
2893,7268.040039,8.3666697,52.3333015,5.0999999,2462.209961,0.0,55.125,0.0,1.0,2.0,0.282572,66.17841324864634,-17.176938989521584,1
2893,7268.040039,8.3666697,52.3333015,5.0999999,2462.209961,0.0,55.125,0.0,1.0,2.0,0.282572,66.17917533948169,-17.179214173572312,1
2893,7268.040039,8.3666697,52.3333015,5.0999999,2462.209961,0.0,55.125,0.0,1.0,2.0,0.282572,66.17917533948169,-17.179214173572312,1
17414,6506.870117,9.0260601,45.8311005,4.4462099,0.0,790.5689697,34.9898987,0.0,7.0,4.0,2.6357999,65.73630280278316,-21.36809399200354,1
10102,6627.540039,9.5379801,39.8914986,4.6336098,1346.290039,250.0,42.7834015,0.0,3.0,10.0,4.3664899,65.9397733870725,-19.93233974249336,1
5689,8070.339844,8.5824404,50.462101,4.1062698,250.0,1118.030029,51.6797981,0.0,3.0,5.0,13.9703999,66.03124219948221,-22.363791997750944,1
5689,8070.339844,8.5824404,50.462101,4.1062698,250.0,1118.030029,51.6797981,0.0,3.0,5.0,13.9703999,66.03000652190882,-22.35947922260344,1
5685,6360.279785,8.3583298,46.6501999,4.2730598,901.3880005,559.0170288,17.6466007,0.0,3.0,10.0,0.0505351,66.03274883058536,-22.45227631959596,1
5685,6360.279785,8.3583298,46.6501999,4.2730598,901.3880005,559.0170288,17.6466007,0.0,3.0,10.0,0.0505351,66.03287119879565,-22.449598556196666,1
6614,6907.560059,9.4103899,41.0096016,4.54598,1250.0,500.0,60.0,0.0,3.0,4.0,0.396002,66.03418831809091,-20.02429131873176,1
5351,7220.080078,9.2593298,60.7401009,3.78532,707.1069946,250.0,27.1702003,0.0,2.0,3.0,3.4876001,66.03617826026785,-15.098482853005885,1
91140,7279.169922,9.93083,88.1054001,5.6454501,500.0,1250.0,52.8571014,0.0,1.0,4.0,5.7937799,63.999075645142,-20.771217426101455,1
34178,8348.509766,9.2502298,42.7416992,4.7337198,1274.75,790.5689697,44.0429993,0.0,2.0,1.0,6.1964102,65.36650436644165,-20.899559882123583,1
47343,8036.209961,9.3934402,46.5567017,4.7395601,353.553009,353.553009,42.0,0.0,3.0,3.0,2.96242,65.06011634028447,-21.72215630846828,1
46940,7196.740234,9.0081902,48.3805008,4.8163099,1677.050049,750.0,108.3030014,0.0,3.0,4.0,7.6865802,65.06448442647441,-21.741086107644204,1
46940,7196.740234,9.0081902,48.3805008,4.8163099,1677.050049,750.0,108.3030014,0.0,3.0,4.0,7.6865802,65.06214167182652,-21.743503898708944,1
45797,8053.209961,8.9451199,48.0690002,4.88486,901.3880005,901.3880005,47.9542999,0.0,7.0,2.0,2.94189,65.09179860595839,-21.737530176535348,1
45411,7584.5,9.13097,46.5306015,4.8826399,250.0,750.0,24.0,0.0,7.0,9.0,0.894755,65.09830836224859,-21.747314607107125,1
45410,7349.899902,9.1170902,46.274601,4.9000001,250.0,707.1069946,20.0,0.0,7.0,2.0,0.344806,65.10010851750499,-21.75636071971798,1
45412,7957.540039,8.9823503,47.846199,4.8000002,559.0170288,250.0,40.0,0.0,7.0,3.0,2.99123,65.09962817066146,-21.71330948488333,1
45026,7044.479981,9.0723696,46.280899,4.9000001,901.3880005,500.0,20.0,0.0,3.0,11.0,0.880534,65.10613140692422,-21.764248895750942,1
5351,7220.080078,9.2593298,60.7401009,3.78532,707.1069946,250.0,27.1702003,0.0,2.0,3.0,3.4876001,66.03395378219962,-15.083995843753883,1
5352,7048.930176,9.2152596,61.1339989,3.70894,1581.140015,353.553009,40.0,0.0,2.0,4.0,1.0028501,66.034038046081,-15.070262407368208,1
5351,7220.080078,9.2593298,60.7401009,3.78532,707.1069946,250.0,27.1702003,0.0,2.0,3.0,3.4876001,66.03397244114792,-15.079750915508978,1
5352,7048.930176,9.2152596,61.1339989,3.70894,1581.140015,353.553009,40.0,0.0,2.0,4.0,1.0028501,66.03488274021116,-15.07453004926465,1
5352,7048.930176,9.2152596,61.1339989,3.70894,1581.140015,353.553009,40.0,0.0,2.0,4.0,1.0028501,66.03389233261605,-15.076935091684707,1
49442,6234.149902,9.2120399,49.6955986,5.0,2850.439941,707.1069946,72.0,0.0,3.0,4.0,3.55723,65.0106012015498,-21.9359606361357,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.74985741255907,-19.54326803027901,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75074227626193,-19.541585168231308,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.7506358126777,-19.5412557673957,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75235731721357,-19.54393106516973,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75327239619006,-19.541310675583635,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75222550679176,-19.5380604743602,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75418716759368,-19.54386028667245,1
46177,8103.890137,8.7778397,48.9662018,4.9000001,1750.0,353.553009,85.5814972,0.0,7.0,2.0,6.5964999,65.07924233906866,-21.769036689481506,1
46177,8103.890137,8.7778397,48.9662018,4.9000001,1750.0,353.553009,85.5814972,0.0,7.0,2.0,6.5964999,65.07924233906866,-21.769036689481506,1
46177,8103.890137,8.7778397,48.9662018,4.9000001,1750.0,353.553009,85.5814972,0.0,7.0,2.0,6.5964999,65.07924233906866,-21.769036689481506,1
46177,8103.890137,8.7778397,48.9662018,4.9000001,1750.0,353.553009,85.5814972,0.0,7.0,2.0,6.5964999,65.07924233906866,-21.769036689481506,1
43454,7245.330078,9.0926504,45.1127014,4.9000001,2236.070068,1802.780029,20.0,0.0,3.0,4.0,0.0,65.14579237459222,-21.72674696936703,1
23794,7435.700195,9.7489405,48.3432007,3.3183801,0.0,901.3880005,40.0,0.0,9.0,2.0,0.0,65.54174450900264,-14.284692913734805,1
23794,7435.700195,9.7489405,48.3432007,3.3183801,0.0,901.3880005,40.0,0.0,9.0,2.0,0.0,65.54301973506125,-14.287826324274388,1
23794,7435.700195,9.7489405,48.3432007,3.3183801,0.0,901.3880005,40.0,0.0,9.0,2.0,0.0,65.54415592497695,-14.30014226795352,1
23786,7842.540039,9.9683504,48.7042007,2.9535401,750.0,2150.580078,40.0,0.0,2.0,8.0,0.0,65.54764540077218,-14.46654168759558,1
23786,7842.540039,9.9683504,48.7042007,2.9535401,750.0,2150.580078,40.0,0.0,2.0,8.0,0.0,65.5507212188597,-14.464446002414128,1
23347,6643.279785,9.7904396,48.6722984,3.30056,0.0,500.0,29.0,0.0,9.0,4.0,2.51684,65.55445806353391,-14.286893418057444,1
23347,6643.279785,9.7904396,48.6722984,3.30056,0.0,500.0,29.0,0.0,9.0,4.0,2.51684,65.55583677804242,-14.30095124842028,1
23347,6643.279785,9.7904396,48.6722984,3.30056,0.0,500.0,29.0,0.0,9.0,4.0,2.51684,65.55576274770426,-14.302050005809985,1
23347,6643.279785,9.7904396,48.6722984,3.30056,0.0,500.0,29.0,0.0,9.0,4.0,2.51684,65.55684642631836,-14.289089735296562,1
7614,7657.160156,8.6295996,47.3353004,5.03792,1250.0,0.0,46.6580009,0.0,1.0,6.0,0.385,66.00273563973282,-17.360870524476713,1
6263,6935.890137,7.94735,52.8633003,4.3000002,250.0,1520.689941,215.4609985,0.0,3.0,10.0,11.2580004,66.01598670834542,-22.40612982789626,1
23347,6643.279785,9.7904396,48.6722984,3.30056,0.0,500.0,29.0,0.0,9.0,4.0,2.51684,65.55704049646788,-14.287513321914739,1
22901,8081.600098,9.9101496,48.8432007,3.0560701,559.0170288,790.5689697,60.0,0.0,2.0,1.0,0.330156,65.56605363926808,-14.448496355849066,1
40619,6381.859863,8.8422899,46.3676987,4.5999999,559.0170288,4650.27002,200.0,0.0,9.0,4.0,5.4345698,65.2128160772954,-21.262975273722216,1
23794,7435.700195,9.7489405,48.3432007,3.3183801,0.0,901.3880005,40.0,0.0,9.0,2.0,0.0,65.54534313148153,-14.285888630328156,1
22908,7840.779785,9.7968197,49.0299988,3.3338699,500.0,0.0,30.5142994,0.0,2.0,3.0,3.3544099,65.5616506960753,-14.292631743611523,1
22907,8159.950195,9.7335596,48.8661995,3.3160999,559.0170288,250.0,29.3589001,0.0,9.0,3.0,5.0117202,65.56354126139078,-14.31194367333045,1
22908,7840.779785,9.7968197,49.0299988,3.3338699,500.0,0.0,30.5142994,0.0,2.0,3.0,3.3544099,65.56669106349582,-14.287228025089922,1
17444,7060.5,9.5,37.7695999,4.9897799,707.1069946,500.0,40.0,0.0,2.0,4.0,2.9296601,65.75321053286645,-19.538495338991357,1
16668,5847.859863,8.9056501,48.3100014,4.43578,1000.0,750.0,154.7779999,0.0,3.0,7.0,17.4374008,65.7571509664061,-21.412524330279894,1
16300,6760.129883,9.1751699,48.4266014,4.4000001,1250.0,1274.75,75.3136978,0.0,7.0,2.0,15.0747995,65.76105166101655,-21.47149560548762,1
15933,6835.669922,8.6669302,52.2546005,4.40341,1030.780029,901.3880005,147.4340057,0.0,3.0,10.0,7.8294501,65.76244802150771,-21.653199880072513,1
15553,4445.259766,7.2084899,61.4163017,4.0999999,250.0,13550.7998,431.1719971,0.0,3.0,4.0,0.385425,65.76274351418586,-22.172043544642587,1
15935,6363.209961,8.6613903,52.168499,4.3183599,0.0,2610.080078,160.0,0.0,3.0,4.0,0.0126492,65.77135396651077,-21.61168193309317,1
21617,7293.0,9.8163004,51.1990013,3.53333,559.0170288,353.553009,10.0,0.0,9.0,2.0,0.0,65.58600473687694,-14.227208617547817,1
40182,7503.430176,9.2836399,45.9728012,4.8000002,1414.209961,353.553009,40.0,0.0,7.0,2.0,3.0274899,65.21782502109467,-21.732101256822613,1
40640,7177.379883,9.2687197,46.3321991,4.4333301,707.1069946,500.0,112.5579987,0.0,2.0,4.0,8.0928097,65.2191088107072,-20.787816358103818,1
40620,7083.609863,8.9369898,45.5009995,4.5999999,500.0,4138.240234,140.0,0.0,9.0,4.0,7.8699598,65.21964188750742,-21.246489877264708,1
40640,7177.379883,9.2687197,46.3321991,4.4333301,707.1069946,500.0,112.5579987,0.0,2.0,4.0,8.0928097,65.22383541499255,-20.785739724895475,1
40639,6891.379883,9.5419598,44.8269997,4.4333301,0.0,250.0,40.0,0.0,2.0,4.0,0.0,65.22185493641958,-20.81554566787651,1
40640,7177.379883,9.2687197,46.3321991,4.4333301,707.1069946,500.0,112.5579987,0.0,2.0,4.0,8.0928097,65.22366883795951,-20.79522414998632,1
40207,7255.52002,8.9025497,45.8205986,4.6999998,353.553009,2761.340088,160.0,0.0,9.0,4.0,0.0,65.22375835335318,-21.19804512668787,1
40210,8049.939941,9.38272,42.6156006,4.8287702,1060.660034,250.0,65.9992981,0.0,2.0,3.0,7.9328599,65.22851184963652,-21.141572659777836,1
5249,7969.279785,8.5584402,47.7944984,5.01616,4596.189941,750.0,17.0,0.0,5.0,2.0,0.996584,66.0733213957169,-17.332037368348992,1
21616,7487.959961,9.8489504,50.5937996,3.4958799,0.0,500.0,10.0,0.0,2.0,8.0,0.0,65.58569172433799,-14.234742901547998,1
21616,7487.959961,9.8489504,50.5937996,3.4958799,0.0,500.0,10.0,0.0,2.0,8.0,0.0,65.5934388959826,-14.23887277644045,1
21609,7577.060059,9.8999996,49.2108002,3.1455901,0.0,707.1069946,20.0,0.0,2.0,2.0,0.0,65.5978262317252,-14.389908031441564,1
23062,7136.479981,8.9083004,46.1716003,4.5043101,3500.0,2121.320068,100.0,0.0,2.0,4.0,4.3464398,65.61587841287081,-20.784644376629807,1
20366,7803.470215,9.8487396,50.2563019,3.3201201,250.0,2915.479981,9.0,0.0,2.0,2.0,0.121996,65.61861223539046,-14.34262748969091,1
23068,8109.790039,9.5041304,41.6843987,4.5851202,2304.889893,250.0,39.9080009,0.0,9.0,8.0,5.4767199,65.62261495291521,-20.636374583637185,1
23068,8109.790039,9.5041304,41.6843987,4.5851202,2304.889893,250.0,39.9080009,0.0,9.0,8.0,5.4767199,65.62294908738843,-20.63952205335516,1
23068,8109.790039,9.5041304,41.6843987,4.5851202,2304.889893,250.0,39.9080009,0.0,9.0,8.0,5.4767199,65.62301185666539,-20.642869660557963,1
22629,7773.129883,9.4560499,41.9696999,4.5706201,3288.23999,790.5689697,37.9080009,0.0,9.0,2.0,3.2400501,65.62368972158616,-20.63822236484061,1
22623,7176.819824,8.9507999,45.2789001,4.5091801,2500.0,1274.75,58.0248985,0.0,2.0,2.0,3.15413,65.62776206284241,-20.773468642933434,1
22623,7176.819824,8.9507999,45.2789001,4.5091801,2500.0,1274.75,58.0248985,0.0,2.0,2.0,3.15413,65.6286437449808,-20.77016223803554,1
40209,7417.459961,9.1190205,44.0754013,4.8000002,500.0,1250.0,124.0,0.0,2.0,4.0,4.9952402,65.2280643601297,-21.155956002265736,1
40209,7417.459961,9.1190205,44.0754013,4.8000002,500.0,1250.0,124.0,0.0,2.0,4.0,4.9952402,65.22837667662505,-21.164218203882765,1
40209,7417.459961,9.1190205,44.0754013,4.8000002,500.0,1250.0,124.0,0.0,2.0,4.0,4.9952402,65.23020503934487,-21.16376840015458,1
22186,7844.319824,8.8990297,46.0253983,4.5082102,1677.050049,790.5689697,59.4023018,0.0,2.0,2.0,4.8184099,65.63557333825109,-20.76368057684368,1
230,6607.339844,8.1555099,47.3333015,4.6999998,250.0,2015.560059,21.0,0.0,2.0,4.0,0.0,66.45536480348474,-16.430332802397587,1
40207,7255.52002,8.9025497,45.8205986,4.6999998,353.553009,2761.340088,160.0,0.0,9.0,4.0,0.0,65.22925633510856,-21.205668510454146,1
21615,7496.149902,9.9311104,50.0987015,3.43399,353.553009,353.553009,10.0,0.0,2.0,2.0,0.0,65.58850892345119,-14.265704602477264,1
22185,7454.870117,8.96667,44.7346992,4.5486398,1500.0,353.553009,24.0245991,0.0,2.0,8.0,0.136217,65.63347140602382,-20.775529115478445,1
40208,7231.77002,8.9578304,45.3708992,4.78232,250.0,2250.0,160.0,0.0,9.0,4.0,0.0401936,65.22873809372365,-21.17526597734446,1
19579,8049.490234,9.7761402,50.8507004,3.4293301,0.0,1581.140015,6.0,0.0,2.0,2.0,0.0062671,65.63526870109997,-14.313260318704817,1
19580,7855.899902,9.7448597,51.2070999,3.45854,500.0,707.1069946,6.0,0.0,9.0,2.0,2.7630999,65.63763241167065,-14.305300408363191,1
16303,6453.149902,9.2332697,40.7807007,4.5666699,2610.080078,559.0170288,27.0,0.0,2.0,10.0,3.16751,65.77131622500318,-20.252374755021744,1
16303,6453.149902,9.2332697,40.7807007,4.5666699,2610.080078,559.0170288,27.0,0.0,2.0,10.0,3.16751,65.77341393776823,-20.251427857282216,1
20918,6701.75,9.3703003,42.2461014,4.5666699,3250.0,1030.780029,34.9080009,0.0,2.0,4.0,4.7986898,65.66596367459188,-20.653296587879673,1
20543,8452.080078,9.9038401,37.3333015,4.9333301,790.5689697,0.0,20.0,0.0,2.0,3.0,0.0,65.67723908625449,-19.457579576109328,1
20543,8452.080078,9.9038401,37.3333015,4.9333301,790.5689697,0.0,20.0,0.0,2.0,3.0,0.0,65.67802946460563,-19.45720192951814,1
20543,8452.080078,9.9038401,37.3333015,4.9333301,790.5689697,0.0,20.0,0.0,2.0,3.0,0.0,65.67802946460563,-19.45720192951814,1
20543,8452.080078,9.9038401,37.3333015,4.9333301,790.5689697,0.0,20.0,0.0,2.0,3.0,0.0,65.67802946460563,-19.45720192951814,1
89892,7620.790039,9.9957304,87.3332977,5.4380002,2828.429932,1767.77002,66.9312973,0.0,1.0,6.0,0.920388,64.0387236854111,-20.809947022837434,1
89586,7176.600098,10.0,86.6404037,5.4735699,2263.850098,750.0,60.0,0.0,1.0,4.0,0.0,64.04572855812835,-20.795149182916234,1
69641,7524.120117,9.8000002,52.6749001,5.2694702,707.1069946,559.0170288,8.0,0.0,7.0,4.0,2.5121,64.57255831733049,-22.195834390301822,1
69641,7524.120117,9.8000002,52.6749001,5.2694702,707.1069946,559.0170288,8.0,0.0,7.0,4.0,2.5121,64.5704826073184,-22.189677998535256,1
16304,6404.330078,9.0487099,42.9393997,4.5637202,3051.639893,559.0170288,160.0,0.0,2.0,10.0,8.2896099,65.77264339934561,-20.248006435282363,1
15583,7829.479981,9.2498703,48.9356003,4.2881999,0.0,750.0,20.0,0.0,3.0,3.0,0.0,65.77330298699198,-21.52562038988297,1
15940,6910.620117,9.1683798,48.4836998,4.3651299,707.1069946,707.1069946,60.0,0.0,3.0,5.0,11.3297005,65.77192605245993,-21.50278788011968,1
15580,7607.279785,9.0831003,50.3765984,4.2407398,1250.0,3750.0,94.0702972,0.0,3.0,2.0,1.6869299,65.77478962758703,-21.586310057606724,1
20920,7905.75,9.6550598,41.4742012,4.54742,500.0,353.553009,47.6562996,0.0,2.0,2.0,4.6489601,65.6716011609283,-20.250520592507847,1
12355,6366.200195,10.0351,65.7297974,3.43786,353.553009,1250.0,23.6753998,0.0,11.0,4.0,2.8935499,65.83629219910911,-14.83612981286949,1
12770,7122.240234,8.3476696,53.9003983,4.1606102,1274.75,5755.430176,161.4019928,0.0,3.0,2.0,4.42553,65.83620931056102,-22.300949765810497,1
12015,7593.140137,9.80585,65.9238968,3.7017601,1118.030029,1346.290039,77.9042969,0.0,9.0,4.0,4.1241598,65.83910504873577,-14.833461734627933,1
12015,7593.140137,9.80585,65.9238968,3.7017601,1118.030029,1346.290039,77.9042969,0.0,9.0,4.0,4.1241598,65.83897210119912,-14.830873075040971,1
12015,7593.140137,9.80585,65.9238968,3.7017601,1118.030029,1346.290039,77.9042969,0.0,9.0,4.0,4.1241598,65.83989962375894,-14.831271928472821,1
13886,8249.400391,9.3134804,40.9070015,4.6333299,1274.75,250.0,20.0,0.0,9.0,1.0,0.0,65.84261910998474,-19.874880694637433,1
12422,7993.640137,8.7969599,48.7202988,4.3000002,250.0,2850.439941,131.1999969,0.0,3.0,1.0,20.6618004,65.84348030895372,-22.361762739841975,1
12015,7593.140137,9.80585,65.9238968,3.7017601,1118.030029,1346.290039,77.9042969,0.0,9.0,4.0,4.1241598,65.84197633258965,-14.82565061739926,1
12420,7627.669922,8.2571898,50.6431007,4.4000001,790.5689697,1060.660034,123.7900009,0.0,3.0,2.0,6.58254,65.84383198784788,-22.42331992213114,1
12355,6366.200195,10.0351,65.7297974,3.43786,353.553009,1250.0,23.6753998,0.0,11.0,4.0,2.8935499,65.83611185658201,-14.8367729047931,1
10654,7126.729981,9.2672005,66.0,4.1310902,1520.689941,3354.100098,214.6920013,0.0,2.0,4.0,2.8394599,65.8740044218582,-14.816565360310543,1
10654,7126.729981,9.2672005,66.0,4.1310902,1520.689941,3354.100098,214.6920013,0.0,2.0,4.0,2.8394599,65.87502624845943,-14.816795222440472,1
12472,7348.879883,9.1882496,40.6852989,4.5284801,4697.069824,500.0,18.0,0.0,3.0,11.0,1.2056201,65.87750538829634,-20.30280953489384,1
12129,6156.720215,9.1417198,41.1324997,4.5083899,4854.120117,1457.73999,34.1138,0.0,3.0,11.0,3.2068801,65.88375768454891,-20.305953332730553,1
12129,6156.720215,9.1417198,41.1324997,4.5083899,4854.120117,1457.73999,34.1138,0.0,3.0,11.0,3.2068801,65.88489794632706,-20.30476096043333,1
11059,8052.890137,8.8161697,48.3965988,4.3000002,353.553009,2500.0,68.3972015,0.0,3.0,5.0,3.7485001,65.87771011102409,-22.341281356111157,1
10717,7912.450195,8.7385597,48.5028,4.3000002,750.0,1802.780029,74.635498,0.0,3.0,2.0,0.798033,65.88377877852963,-22.343866490084952,1
10718,7658.109863,8.7208204,49.5545006,4.2866702,250.0,1118.030029,14.0,0.0,3.0,2.0,1.23673,65.88446769748985,-22.336512952096037,1
10717,7912.450195,8.7385597,48.5028,4.3000002,750.0,1802.780029,74.635498,0.0,3.0,2.0,0.798033,65.88561050548901,-22.343049708371318,1
10717,7912.450195,8.7385597,48.5028,4.3000002,750.0,1802.780029,74.635498,0.0,3.0,2.0,0.798033,65.88630947965676,-22.3497490937661,1
11896,8039.160156,9.3737898,44.7947998,4.4791198,790.5689697,0.0,20.0,0.0,1.0,2.0,0.0,65.88923270765409,-17.435541503749704,1
10717,7912.450195,8.7385597,48.5028,4.3000002,750.0,1802.780029,74.635498,0.0,3.0,2.0,0.798033,65.88744838722256,-22.341948161042,1
69639,6965.799805,9.7943802,52.3895988,5.3940802,790.5689697,500.0,6.0,0.0,3.0,9.0,0.773938,64.57043553299113,-22.237408804567934,1
84856,7159.819824,9.1147099,78.5110016,5.3000002,500.0,1952.560059,248.8880005,0.0,1.0,4.0,2.64024,64.1792353258449,-21.480331549665262,1
9764,7882.620117,9.5445404,39.6053009,4.6364002,1250.0,250.0,32.0,0.0,9.0,3.0,3.14168,65.94555027549394,-19.926174769465387,1
9848,7571.290039,9.5769701,45.5087013,4.6889501,707.1069946,1030.780029,18.0,0.0,1.0,5.0,2.7948899,65.9464583797485,-17.438511400832063,1
7414,7220.490234,9.4549503,64.1821976,3.8145299,2750.0,4257.350098,120.0,0.0,2.0,4.0,0.121996,65.96784984215654,-14.84892432329591,1
7414,7220.490234,9.4549503,64.1821976,3.8145299,2750.0,4257.350098,120.0,0.0,2.0,4.0,0.121996,65.96958106023659,-14.850144079973784,1
71477,8037.279785,9.7766504,53.3102989,5.3380899,1000.0,250.0,10.0,0.0,7.0,3.0,0.0511956,64.52609181242704,-22.19189749002552,1
19733,7239.549805,9.8337498,37.9054985,4.9429898,250.0,250.0,60.0,0.0,9.0,4.0,1.26001,65.6974806115511,-19.4668162894587,1
19733,7239.549805,9.8337498,37.9054985,4.9429898,250.0,250.0,60.0,0.0,9.0,4.0,1.26001,65.69808188011106,-19.466696458171253,1
19733,7239.549805,9.8337498,37.9054985,4.9429898,250.0,250.0,60.0,0.0,9.0,4.0,1.26001,65.69898840520864,-19.46941202276415,1
19733,7239.549805,9.8337498,37.9054985,4.9429898,250.0,250.0,60.0,0.0,9.0,4.0,1.26001,65.69973456442884,-19.46883769905541,1
18530,5854.970215,8.8722897,49.9436989,4.4679999,2304.889893,1414.209961,58.6086006,0.0,3.0,10.0,5.6237001,65.70152963841656,-21.57665556280798,1
19344,8003.680176,9.8559198,37.665699,4.96696,250.0,250.0,60.0,0.0,9.0,3.0,0.921048,65.704042275137,-19.47087482267319,1
18538,6872.009766,8.9580898,45.8936005,4.4914298,559.0170288,353.553009,25.7588997,0.0,3.0,9.0,11.1196003,65.71075806766036,-21.404627025955683,1
39808,7234.709961,9.6900797,44.0,4.4333301,250.0,0.0,40.0,0.0,2.0,3.0,0.0,65.2431924540015,-20.838581593817235,1
39808,7234.709961,9.6900797,44.0,4.4333301,250.0,0.0,40.0,0.0,2.0,3.0,0.0,65.24385660676408,-20.837835755784177,1
39394,8205.209961,9.5148697,44.9790001,4.4333301,790.5689697,500.0,58.0581017,0.0,2.0,2.0,4.0108099,65.24671654105727,-20.815087416260265,1
39394,8205.209961,9.5148697,44.9790001,4.4333301,790.5689697,500.0,58.0581017,0.0,2.0,2.0,4.0108099,65.24782054625375,-20.819529947066115,1
39394,8205.209961,9.5148697,44.9790001,4.4333301,790.5689697,500.0,58.0581017,0.0,2.0,2.0,4.0108099,65.24956017307063,-20.816652349139034,1
17774,5941.240234,9.2591,49.0653992,4.4615002,2915.479981,1250.0,59.8526993,0.0,3.0,5.0,21.4064007,65.71921602262553,-21.683284448190296,1
39394,8205.209961,9.5148697,44.9790001,4.4333301,790.5689697,500.0,58.0581017,0.0,2.0,2.0,4.0108099,65.25169754780929,-20.814272619877514,1
38980,7647.259766,9.69559,44.0270996,4.4664798,250.0,250.0,40.0,0.0,2.0,2.0,0.0,65.25365113721854,-20.84481028996154,1
38979,8203.299805,9.6650696,44.0024986,4.5111198,750.0,559.0170288,42.4864998,0.0,2.0,8.0,3.1422901,65.26189256292876,-20.849625256726778,1
17820,7810.779785,9.5385103,38.0,5.03333,250.0,500.0,43.7756004,0.0,2.0,4.0,7.3466702,65.74573329622767,-19.54285472834453,1
17820,7810.779785,9.5385103,38.0,5.03333,250.0,500.0,43.7756004,0.0,2.0,4.0,7.3466702,65.74651481998164,-19.542500299598682,1
9764,7882.620117,9.5445404,39.6053009,4.6364002,1250.0,250.0,32.0,0.0,9.0,3.0,3.14168,65.94596885950806,-19.93561875052151,1
9106,6707.169922,9.5276003,40.0,4.5974002,353.553009,2015.560059,60.0,0.0,3.0,4.0,0.0317857,65.96433384209016,-19.952253477642067,1
9189,7161.259766,9.4001598,45.7826004,4.7950501,0.0,1457.73999,20.0,0.0,1.0,8.0,3.03578,65.96278764874218,-17.414974484238506,1
8863,6873.490234,9.3484602,46.151001,4.7905798,0.0,790.5689697,20.0,0.0,15.0,12.0,0.0,65.96734732000594,-17.4143639984759,1
8863,6873.490234,9.3484602,46.151001,4.7905798,0.0,790.5689697,20.0,0.0,15.0,12.0,0.0,65.96581639153237,-17.4102781221269,1
9087,6826.879883,9.1406202,41.3333015,4.4619799,353.553009,707.1069946,44.0,0.0,3.0,4.0,0.0,65.96604845922562,-20.381090781934596,1
8863,6873.490234,9.3484602,46.151001,4.7905798,0.0,790.5689697,20.0,0.0,15.0,12.0,0.0,65.96929911182903,-17.400029692125237,1
19344,8003.680176,9.8559198,37.665699,4.96696,250.0,250.0,60.0,0.0,9.0,3.0,0.921048,65.70748137908309,-19.472461327471066,1
19344,8003.680176,9.8559198,37.665699,4.96696,250.0,250.0,60.0,0.0,9.0,3.0,0.921048,65.70777880323173,-19.471987650988726,1
17416,8085.729981,9.3933201,40.6511993,4.5999999,1903.939941,250.0,26.1599007,0.0,9.0,1.0,1.225,65.74733400519733,-20.256323484941046,1
